6_7_posi,0_4_posi,12.58023388937436
6_7_posi,0_3_nega,10.932251848571433
6_7_posi,3_3_posi,10.948148618914438
6_7_posi,2_1_nega,10.227828328578703
6_7_posi,7_7_nega,11.612531263013917
6_7_posi,1_5_nega,12.041240395904314
6_7_posi,7_6_nega,10.37949859345396
6_7_posi,1_1_posi,10.193573929504067
6_7_posi,2_3_posi,10.531202572686597
6_7_posi,1_6_nega,11.44664709905747
6_7_posi,2_2_posi,10.311896158721519
6_7_posi,1_0_nega,11.488723227294056
6_7_posi,2_0_posi,13.28586603648705
6_7_posi,0_4_nega,11.749909266149396
6_7_posi,3_0_nega,10.12716528345079
6_7_posi,3_1_posi,10.31653304152569
6_7_posi,1_3_nega,13.75101241585672
6_7_posi,3_2_posi,10.53029290315401
6_7_posi,6_1_nega,10.946438385980887
6_7_posi,6_4_nega,10.518541408904461
6_7_posi,0_6_nega,13.422264926125175
6_7_posi,4_6_nega,15.88947545522357
6_7_posi,1_2_nega,15.051337275652864
6_7_posi,3_3_nega,12.36735760547456
6_7_posi,2_0_nega,10.54368383529687
6_7_posi,2_6_nega,14.198666606820238
6_7_posi,3_1_nega,13.846126900069889
6_7_posi,3_2_nega,12.188192138229274
6_7_posi,4_1_nega,11.408263818265873
6_7_posi,2_2_nega,12.412460504328228
6_7_posi,1_1_nega,13.808567575877618
6_7_posi,2_3_nega,12.443300204119328
6_0_nega,2_5_nega,10.16839040331989
6_0_nega,1_3_posi,10.220804681749408
6_0_nega,0_2_nega,10.172120985844268
6_0_nega,4_5_nega,10.921155862913539
6_0_nega,4_4_nega,10.338054046669058
6_0_nega,7_5_nega,13.94781423326981
6_0_nega,3_0_posi,10.782135760677457
6_0_nega,0_6_posi,12.003730561003776
6_0_nega,0_3_nega,11.364641066413112
6_0_nega,4_1_posi,12.777852660322623
6_0_nega,0_7_nega,11.505444514810574
6_0_nega,6_5_nega,11.961887561312562
6_0_nega,5_1_nega,10.184082247657884
6_0_nega,1_2_posi,12.162028724706111
6_0_nega,3_3_posi,11.206291830498103
6_0_nega,2_1_nega,13.834147801897613
6_0_nega,7_7_nega,12.200720649564712
6_0_nega,4_7_nega,10.839295401021527
6_0_nega,1_5_nega,14.179283087460412
6_0_nega,1_1_posi,14.062773002136888
6_0_nega,2_3_posi,14.103134482042453
6_0_nega,1_6_nega,13.594175656285657
6_0_nega,2_2_posi,12.738913710754998
6_0_nega,5_5_nega,15.07996808122477
6_0_nega,5_4_nega,11.20099098369841
6_0_nega,1_0_nega,12.807046188406643
6_0_nega,2_0_posi,12.98253643524733
6_0_nega,0_4_nega,13.74177404657252
6_0_nega,3_0_nega,11.401978529332354
6_0_nega,3_1_posi,12.89345126684389
6_0_nega,6_2_nega,11.689118040646601
6_0_nega,1_3_nega,15.978833330436917
6_0_nega,3_2_posi,12.958960284037236
6_0_nega,6_1_nega,13.523537108104334
6_0_nega,6_4_nega,12.987449412138616
6_0_nega,0_6_nega,15.936432321581371
6_0_nega,4_6_nega,14.405782759515489
6_0_nega,1_2_nega,15.234457299124035
6_0_nega,3_6_nega,13.85287463291499
6_0_nega,3_3_nega,16.234008638871398
6_0_nega,2_0_nega,14.661708886115889
6_0_nega,2_6_nega,15.264050599210018
6_0_nega,3_1_nega,16.56824065420535
6_0_nega,3_2_nega,17.699773801862037
6_0_nega,4_1_nega,18.136620552813348
6_0_nega,2_2_nega,22.03217329750832
6_0_nega,1_1_nega,21.315124319613943
6_0_nega,2_3_nega,18.705468916336798
6_6_nega,2_1_posi,10.258156540547338
6_6_nega,7_2_nega,10.859434496165143
6_6_nega,1_4_nega,10.397897491292966
6_6_nega,4_7_posi,10.045449051169498
6_6_nega,0_2_nega,10.040084815721238
6_6_nega,4_5_nega,10.8512006283701
6_6_nega,2_4_nega,12.431328361751902
6_6_nega,4_4_nega,21.329076384281453
6_6_nega,7_5_nega,10.159763520133755
6_6_nega,0_5_nega,10.77907994206201
6_6_nega,3_0_posi,10.319244556352954
6_6_nega,0_6_posi,14.932444027583538
6_6_nega,3_6_posi,12.91112006141183
6_6_nega,0_3_nega,15.218523026668136
6_6_nega,4_1_posi,13.472137987357574
6_6_nega,4_2_nega,12.773627590038789
6_6_nega,0_7_nega,13.791523416463107
6_6_nega,5_3_nega,13.134472641717688
6_6_nega,6_5_nega,14.578603278177562
6_6_nega,5_1_nega,15.825408687511635
6_6_nega,1_2_posi,12.61089404419926
6_6_nega,3_3_posi,13.491896900871717
6_6_nega,2_1_nega,14.353147335369648
6_6_nega,7_7_nega,17.862592026301577
6_6_nega,4_0_nega,10.187944063571148
6_6_nega,4_7_nega,11.2120476250109
6_6_nega,1_5_nega,13.344580295842427
6_6_nega,7_6_nega,17.128079759357565
6_6_nega,1_1_posi,12.411056944007882
6_6_nega,2_3_posi,12.820357335249808
6_6_nega,1_6_nega,12.94347395045627
6_6_nega,2_2_posi,14.99461013300421
6_6_nega,5_5_nega,14.16838339270337
6_6_nega,5_4_nega,11.833981754076454
6_6_nega,1_0_nega,13.219251351522912
6_6_nega,2_0_posi,17.399273004726517
6_6_nega,0_4_nega,14.516869019904206
6_6_nega,3_0_nega,13.83655204774405
6_6_nega,3_1_posi,16.435137783664917
6_6_nega,6_2_nega,12.540186074599475
6_6_nega,1_3_nega,15.574779885560936
6_6_nega,3_2_posi,15.677013528955868
6_6_nega,6_1_nega,14.746130496554963
6_6_nega,6_4_nega,24.71644994849688
6_6_nega,0_6_nega,15.221985108178263
6_6_nega,4_6_nega,14.814198999224752
6_6_nega,1_2_nega,17.232469811413164
6_6_nega,3_6_nega,12.982824448033487
6_6_nega,3_3_nega,16.862167596647527
6_6_nega,2_0_nega,17.97986655888993
6_6_nega,2_6_nega,15.910078261521477
6_6_nega,3_1_nega,17.41834412938621
6_6_nega,3_2_nega,16.49718788201207
6_6_nega,4_1_nega,20.086890003811334
6_6_nega,2_2_nega,19.252815799019274
6_6_nega,1_1_nega,21.734698219012586
6_6_nega,2_3_nega,18.857122436452077
7_1_posi,2_1_posi,11.835379045824688
7_1_posi,1_7_nega,10.955825368050018
7_1_posi,1_3_posi,15.668043362545788
7_1_posi,0_4_posi,13.13427479439719
7_1_posi,4_7_posi,11.77962143183233
7_1_posi,0_2_nega,12.913789291175641
7_1_posi,4_5_nega,11.652416509325874
7_1_posi,2_4_nega,13.132828077283756
7_1_posi,4_6_posi,11.301892981034237
7_1_posi,0_5_nega,11.99172702369442
7_1_posi,5_2_nega,13.05298405893579
7_1_posi,3_0_posi,13.103831578038234
7_1_posi,0_6_posi,13.652975379788613
7_1_posi,3_6_posi,12.408868073306143
7_1_posi,0_3_nega,12.771917106906646
7_1_posi,4_1_posi,12.966254748265095
7_1_posi,4_2_nega,14.56335545868661
7_1_posi,0_7_nega,12.061018283884316
7_1_posi,5_3_nega,13.439049642114382
7_1_posi,6_5_nega,10.974231305275804
7_1_posi,5_1_nega,12.054662114573624
7_1_posi,1_2_posi,13.553833669303655
7_1_posi,3_3_posi,15.418956883966562
7_1_posi,2_1_nega,13.293025760708383
7_1_posi,7_7_nega,11.354137219029125
7_1_posi,4_0_nega,11.061720865005464
7_1_posi,4_7_nega,14.384783881183587
7_1_posi,1_5_nega,16.862159174789422
7_1_posi,7_6_nega,14.35862460634449
7_1_posi,1_1_posi,13.716229618617334
7_1_posi,2_3_posi,16.279879120755837
7_1_posi,1_6_nega,12.797003839767262
7_1_posi,2_2_posi,16.06661076638736
7_1_posi,5_5_nega,14.47514544244953
7_1_posi,5_4_nega,12.94281461514446
7_1_posi,1_0_nega,15.579917889666675
7_1_posi,2_0_posi,17.1276894151184
7_1_posi,0_4_nega,13.486314177624871
7_1_posi,3_0_nega,19.303730385353287
7_1_posi,3_1_posi,16.63599146124461
7_1_posi,6_2_nega,13.637624001212131
7_1_posi,1_3_nega,18.476577241245263
7_1_posi,3_2_posi,17.56667164725686
7_1_posi,6_1_nega,15.562289835701126
7_1_posi,6_4_nega,12.820971981974182
7_1_posi,0_6_nega,17.070639660017516
7_1_posi,4_6_nega,16.840665607357977
7_1_posi,1_2_nega,17.30513314798574
7_1_posi,3_6_nega,17.315331914520733
7_1_posi,3_3_nega,19.308659691332014
7_1_posi,2_0_nega,16.69677821064227
7_1_posi,2_6_nega,15.34635356290292
7_1_posi,3_1_nega,16.753891853403175
7_1_posi,3_2_nega,23.25195733102983
7_1_posi,4_1_nega,18.026492871046013
7_1_posi,2_2_nega,18.825283351483716
7_1_posi,1_1_nega,21.54267134344677
7_1_posi,2_3_nega,21.46454525515079
3_4_posi,7_3_nega,10.996907073195253
3_4_posi,2_4_posi,11.80155022999663
3_4_posi,3_5_nega,12.61983751764479
3_4_posi,5_0_nega,10.123810254924155
3_4_posi,1_7_nega,11.840269506689495
3_4_posi,2_5_nega,10.035879498118124
3_4_posi,7_2_nega,10.053006252589576
3_4_posi,1_4_nega,10.087020121487711
3_4_posi,3_7_nega,11.52600461301005
3_4_posi,1_3_posi,13.121048992545884
3_4_posi,7_0_nega,13.586682746079283
3_4_posi,0_4_posi,11.723935485234769
3_4_posi,4_7_posi,10.455675272365847
3_4_posi,0_2_nega,10.981609770442375
3_4_posi,4_5_nega,13.232833315277666
3_4_posi,2_4_nega,15.330165219351205
3_4_posi,4_6_posi,10.291274546157048
3_4_posi,4_4_nega,13.556220544240183
3_4_posi,7_5_nega,10.508860647526838
3_4_posi,5_2_nega,11.949940973577132
3_4_posi,3_0_posi,14.219315746861037
3_4_posi,0_6_posi,13.671219145899975
3_4_posi,3_6_posi,13.114342903247241
3_4_posi,0_3_nega,15.30194825754603
3_4_posi,4_1_posi,13.194473090823507
3_4_posi,4_2_nega,14.777929352885009
3_4_posi,0_7_nega,15.277580962144638
3_4_posi,5_3_nega,13.332741062162254
3_4_posi,6_5_nega,11.784902737258165
3_4_posi,5_1_nega,13.38481469972665
3_4_posi,1_2_posi,13.62441666623112
3_4_posi,3_3_posi,13.201125543095527
3_4_posi,2_1_nega,14.340183253973663
3_4_posi,7_7_nega,10.275653212246617
3_4_posi,4_0_nega,12.510057249256578
3_4_posi,4_7_nega,16.80238635171784
3_4_posi,1_5_nega,21.052553781317055
3_4_posi,7_6_nega,12.026248747450214
3_4_posi,1_1_posi,16.602220664375164
3_4_posi,2_3_posi,17.922401988400903
3_4_posi,1_6_nega,15.960342801374692
3_4_posi,2_2_posi,17.897207255464995
3_4_posi,5_5_nega,18.55002021945501
3_4_posi,5_4_nega,13.328578709144622
3_4_posi,1_0_nega,16.14260933515405
3_4_posi,2_0_posi,19.460319943216177
3_4_posi,0_4_nega,16.178799253885426
3_4_posi,3_0_nega,15.75127428164808
3_4_posi,3_1_posi,15.629291792652507
